,INSTNM,CITY,STABBR,PREDDEG,CONTROL,LOCALE,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,NPT4_PUB,NPT4_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6,NET_COST,Binary_25k
770,Community College of Vermont,Winooski,VT,2,1,22.0,,,,,,,,,0.0,4401.0,0.8398,0.017,0.0257,0.0118,0.0084,0.0002,0.0429,0.0268,0.0273,0.7916,10159.0,,0.4609,,0.5768,,0.4051,0.3135,0.5176,11982.0,133.0247631,0.625,,0.18532065600000003,25400.0,0.444860816,10159.0,0.0
1011,Southwest Tennessee Community College,Memphis,TN,2,1,11.0,445.0,470.0,,16.0,15.0,16.0,,756.0,0.0,10217.0,0.2867,0.6081,0.0383,0.0226,0.0021,0.0013,0.0254,0.0111,0.0045,0.5411,5011.0,,0.597,,0.4703,,0.3231,0.0,0.4032,,,,,0.074792952,24700.0,0.387712955,5011.0,0.0
3586,Chambersburg Beauty School,Chambersburg,PA,1,3,13.0,,,,,,,,,0.0,64.0,0.7969,0.1719,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.2031,,14931.0,0.7344,,0.6667,,0.7778,0.5625,0.4063,10500.0,116.571525,0.28271028,,0.5166841670000001,,0.25,14931.0,0.0
964,Remington College-Tampa Campus,Tampa,FL,1,2,21.0,,,,,,,,,0.0,189.0,0.3439,0.29100000000000004,0.3122,0.0106,0.0,0.0106,0.0317,0.0,0.0,0.0,,19573.0,0.7383,,,,,0.4813,0.5608,9500.0,105.469475,0.43884664100000004,0.540395455,,28900.0,0.367758185,19573.0,0.0
58,Barone Beauty Academy,Williamsport,PA,1,3,13.0,,,,,,,,,0.0,56.0,0.9107,0.0714,0.0,0.0179,0.0,0.0,0.0,0.0,0.0,0.0,,16118.0,0.6163,,0.7368,,,0.6977,0.2857,9500.0,105.469475,,,0.837234884,,,16118.0,
5070,Prism Career Institute-Philadelphia,Philadelphia,PA,1,3,11.0,,,,,,,,,0.0,280.0,0.0893,0.6393,0.05,0.0107,0.0071,0.0,0.05,0.0,0.1536,0.0,,21875.0,0.7175,,0.7317,,,0.7119,0.6143,11297.5,125.42540990000002,0.287923855,,0.758713127,25600.0,0.396694213,21875.0,0.0
2492,Lynchburg College,Lynchburg,VA,3,2,13.0,500.0,500.0,490.0,22.0,,,,1002.0,0.0,2140.0,0.7729,0.1093,0.0421,0.0126,0.0033,0.0005,0.0252,0.0112,0.0229,0.0252,,21706.0,0.2994,0.7825,,,,0.7209,0.0767,27000.0,299.75535,0.90204521,0.566124,,40900.0,0.655033529,21706.0,1.0
5910,Sanford-Brown Institute-White Plains,White Plains,NY,1,3,13.0,,,,,,,,,0.0,371.0,0.2183,0.2803,0.1429,0.0135,0.0054,0.0,0.0027,0.0,0.3369,0.0,,16523.0,0.2594,,,,,0.2787,0.5148,9500.0,105.469475,0.476872247,,0.611557143,28100.0,0.4909091,16523.0,0.0
5622,The Art Institutes International??Kansas City,Lenexa,KS,3,3,21.0,,,,,,,,,0.0,495.0,0.5778,0.1232,0.0929,0.0141,0.002,0.002,0.0384,0.002,0.1475,0.2626,,27176.0,0.5819,0.45,,0.3333,,0.8690000000000001,0.3778,21599.0,239.79317799999998,0.28935931600000003,,,25200.0,0.501259446,27176.0,0.0
2047,North Central Kansas Technical College,Beloit,KS,1,1,41.0,,,,,,,,,0.0,504.0,0.9306,0.0159,0.0218,0.0079,0.0139,0.0,0.0079,0.0,0.002,0.0595,11003.0,,0.4896,,0.9149,,1.0,0.5828,0.3081,9500.0,105.469475,0.736842105,,0.7391292909999999,36800.0,0.733924627,11003.0,1.0
1849,Vatterott College-Sunset Hills,Sunset Hills,MO,2,3,21.0,,,,,,,,,0.0,624.0,0.6154,0.2292,0.0032,0.0,0.0144,0.0016,0.016,0.0,0.1202,0.0,,17567.0,0.2909,0.5789,,,,0.276,0.7404,23116.0,256.6349878,0.275681482,0.637344759,,28700.0,0.4401384,17567.0,0.0
2008,Appalachian Beauty School,South Williamson,KY,1,3,33.0,,,,,,,,,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7118.0,1.0,,0.6667,,,0.0,0.4211,,,,,0.7567324320000001,,,7118.0,
459,Western Seminary-Sacramento,Sacramento,CA,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,Columbia State Community College,Columbia,TN,2,1,32.0,,,,,,,,,0.0,4317.0,0.8297,0.0827,0.0373,0.009000000000000001,0.003,0.0007,0.0236,0.0032,0.0107,0.4827,6300.0,,0.429,,0.5786,,0.4048,0.2236,0.289,11000.0,122.12255,0.63674148,,0.204345561,28500.0,0.50597012,6300.0,0.0
4322,ITT Technical Institute-DeSoto,DeSoto,TX,2,3,21.0,,,,,,,,,0.0,187.0,0.123,0.7059,0.123,0.0107,0.0,0.0,0.016,0.0,0.0214,0.1765,,22793.0,0.7068,,,,,0.8534,0.7487,25833.5,286.80480869999997,0.394119686,,,38400.0,0.591855824,22793.0,0.0
5532,Saint Cloud State University,Saint Cloud,MN,3,1,13.0,492.0,515.0,,22.0,22.0,22.0,,1010.0,0.0,11535.0,0.7667,0.0627,0.0295,0.0424,0.0035,0.0008,0.0298,0.0549,0.0098,0.1726,14130.0,,0.3073,0.7074,,0.3692,,0.5095,0.1448,23250.0,258.1226625,0.8609201479999999,0.487120424,,40800.0,0.706440866,14130.0,1.0
2899,New England College,Henniker,NH,3,2,42.0,,,,,,,,,0.0,1465.0,0.6751,0.1823,0.0628,0.0143,0.0089,0.0007,0.0109,0.041,0.0041,0.0369,,28458.0,0.448,0.616,,1.0,,0.7249,0.3545,27000.0,299.75535,0.7757774140000001,0.413203802,,35600.0,0.590436578,28458.0,0.0
5720,Dorsey Business Schools-Southgate,Southgate,MI,1,3,21.0,,,,,,,,,0.0,145.0,0.6345,0.2,0.1034,0.0069,0.0138,0.0,0.0414,0.0,0.0,0.0,,24606.0,0.6909,,0.5357,,,0.5318,0.5724,11250.0,124.8980625,0.37950332299999995,,0.629638889,22800.0,0.312757194,24606.0,0.0
1507,American Beauty Academy,Philadelphia,PA,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12280.0,136.33317399999999,0.55721393,,,15700.0,0.202898547,,0.0
2290,Ottawa University-Kansas City,Overland Park,KS,3,2,12.0,,,,,,,,,0.0,246.0,0.7724,0.0935,0.0325,0.0244,0.0041,0.0,0.0081,0.0,0.065,1.0,,,0.3575,,,0.5,,0.6787,0.8493,25000.0,277.55125,0.724907063,,,40700.0,0.730100632,,1.0
5950,United Theological Seminary,Dayton,OH,4,2,21.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4732,Marinello Schools of Beauty-Hemet,Hemet,CA,1,3,22.0,,,,,,,,,0.0,1330.0,0.3451,0.109,0.4654,0.0436,0.0075,0.0008,0.0015,0.0,0.0271,0.2128,,15330.0,0.7481,,0.6075,,0.7447,0.7489,0.3902,9960.0,110.57641799999999,0.264615385,,0.555444237,13200.0,0.185567006,15330.0,0.0
2245,Union Presbyterian Seminary-Charlotte,Charlotte,NC,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,Cheryl Fells School of Business,Niagara Falls,NY,1,3,21.0,,,,,,,,,0.0,56.0,0.2321,0.75,0.0,0.0,0.0179,0.0,0.0,0.0,0.0,0.0,,12158.0,0.9296,,0.6875,,,0.8873,0.875,16500.0,183.183825,0.212121212,,0.703680247,,,12158.0,
5904,Southwestern University,Georgetown,TX,3,2,21.0,580.0,590.0,,26.0,26.0,25.0,,1168.0,0.0,1528.0,0.6695,0.0478,0.1898,0.0438,0.0059,0.0013,0.0196,0.0164,0.0059,0.0098,,21292.0,0.259,0.8736,,,,0.5244,0.0384,26564.5,294.92040719999994,0.906779661,0.7262413409999999,,47200.0,0.714285731,21292.0,1.0
1659,South Branch Career and Technical Center,Petersburg,WV,1,1,33.0,,,,,,,,,0.0,5.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9641.0,,0.9167,,1.0,,,0.0,0.2,,,,,,,,9641.0,
4973,Central Yeshiva Tomchei Tmimim Lubavitz,Brooklyn,NY,3,2,11.0,,,,,,,,,0.0,650.0,0.8969,0.0,0.0,0.0,0.0,0.0,0.0,0.1031,0.0,0.0,,16809.0,0.7776,0.6795,,,,0.0,0.0046,,,,0.14061757800000002,,22200.0,0.279069781,16809.0,0.0
3578,Harris School of Business-Voorhees Campus,Voorhees,NJ,1,3,21.0,,,,,,,,,0.0,422.0,0.5213,0.3768,0.0758,0.0071,0.0,0.0,0.0142,0.0,0.0047,0.2701,,20241.0,0.6563,,0.6701,,0.5806,0.5670000000000001,0.5071,7917.0,87.89492985,0.34240837700000004,,0.5574066670000001,22800.0,0.410090566,20241.0,0.0
3572,Onondaga School of Therapeutic Massage-Syracuse,Syracuse,NY,1,3,12.0,,,,,,,,,0.0,74.0,0.9459,0.0405,0.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.8108,,20184.0,0.5567,,1.0,,0.8824,0.6907,0.6216,8769.0,97.35387645,0.740740741,,,,,20184.0,
3587,College of Business and Technology-Hialeah,Hialeah,FL,1,3,21.0,,,,,,,,,0.0,178.0,0.0,0.0112,0.9888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15602.0,1.0,,0.9305,,,1.0,0.8258,9485.0,105.3029443,0.637647059,,0.933822568,23100.0,0.361111104,15602.0,0.0
4505,Sinclair Community College,Dayton,OH,2,1,12.0,,,,,,,,,0.0,16554.0,0.6658,0.1487,0.0252,0.0141,0.0049,0.0013,0.0199,0.0069,0.1133,0.619,4363.0,,0.4395,,0.4579,,0.3942,0.4168,0.471,12000.0,133.2246,0.431187993,,0.14804942,27000.0,0.439640909,4363.0,0.0
2007,California Career School,Anaheim,CA,1,3,11.0,,,,,,,,,0.0,212.0,0.5660000000000001,0.1179,0.1981,0.0425,0.0094,0.0142,0.0283,0.0,0.0236,0.0,,,0.0,,,,,0.0,0.5425,,,,,0.8441708090000001,,,,
3412,Ross Medical Education Center-Portage,Portage,MI,1,3,13.0,,,,,,,,,0.0,136.0,0.8088,0.1103,0.0588,0.0147,0.0074,0.0,0.0,0.0,0.0,0.0,,19526.0,0.5309,,0.7356,,,0.4691,0.5294,9500.0,105.469475,0.436445907,,0.6831,19900.0,0.266197175,19526.0,0.0
1225,Empire Beauty School-Reading,Reading,PA,1,3,21.0,,,,,,,,,0.0,104.0,0.4231,0.1058,0.4135,0.0096,0.0,0.0,0.0385,0.0,0.0096,0.3558,,14961.0,0.5728,,0.7333,,0.7143,0.5775,0.4135,8167.0,90.67044235,0.541509434,,0.5347361110000001,21200.0,0.311023623,14961.0,0.0
5940,Pennsylvania State University-Penn State Berks,Reading,PA,3,1,21.0,480.0,505.0,465.0,22.0,21.0,22.0,7.0,988.0,0.0,2573.0,0.7155,0.0956,0.103,0.0381,0.0012,0.0,0.0202,0.0159,0.0105,0.0828,20795.0,,0.3405,0.7765,,0.8,,0.6832,0.1187,27000.0,299.75535,0.8640395190000001,0.54995147,,47500.0,0.712785244,20795.0,1.0
1700,University of Alaska Southeast,Juneau,AK,3,1,33.0,,,,,,,,,0.0,1488.0,0.4751,0.0081,0.0551,0.0276,0.1142,0.0155,0.0605,0.0067,0.2372,0.4899,9462.0,,0.1834,0.7158,,0.5714,,0.209,0.555,19437.5,215.7960969,0.732209738,0.121454656,,39500.0,0.591331244,9462.0,0.0
2593,Pierce College at Fort Steilacoom,Lakewood,WA,2,1,13.0,,,,,,,,,0.0,4407.0,0.511,0.1212,0.1137,0.0595,0.0086,0.0147,0.0828,0.0293,0.0592,0.5119,7137.0,,0.3236,,0.5163,,0.4079,0.1735,0.4836,12704.0,141.04044319999997,0.649817296,,0.25635758399999997,34200.0,0.558011055,7137.0,0.0
2720,Strayer University-Huntersville Campus,Raleigh,NC,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39499.5,438.52542400000004,0.44477491700000005,,,51700.0,0.722576857,,1.0
2352,New Mexico Institute of Mining and Technology,Socorro,NM,3,1,33.0,610.0,625.0,,26.0,26.0,27.0,,1200.0,0.0,1490.0,0.5919,0.0201,0.2544,0.0289,0.0362,0.0007,0.0369,0.0295,0.0013,0.0483,10219.0,,0.2952,0.7659,,1.0,,0.3495,0.1827,16083.0,178.5542702,0.867768595,0.45785287399999997,,52800.0,0.656779647,10219.0,1.0
2327,Southwest Florida College,Fort Myers,FL,2,3,13.0,,,,,,,,,0.0,1261.0,0.5979,0.1594,0.1975,0.0111,0.0063,0.0016,0.0238,0.0008,0.0016,0.3021,,16245.0,0.7336,0.7273,,1.0,,0.8333,0.6706,24666.0,273.8431653,0.407530454,0.377584815,,27400.0,0.430699468,16245.0,0.0
1702,Colegio de CinematografÌ_a Artes y Television,Bayamon,PR,1,3,21.0,,,,,,,,,0.0,867.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2491,,2844.0,0.9075,,0.5633,,0.5,0.0,0.2364,,,,,0.510245679,16400.0,0.163265303,2844.0,0.0
3477,Georgia State University,Atlanta,GA,3,1,11.0,530.0,535.0,,23.0,23.0,22.0,,1060.0,0.0,24128.0,0.3138,0.397,0.0895,0.1135,0.0017,0.0011,0.0434,0.0163,0.0237,0.2429,15377.0,,0.5089,0.8232,,0.5361,,0.5883,0.2258,23000.0,255.34715,0.7266766840000001,0.520757338,,41500.0,0.643725634,15377.0,1.0
2628,Paul Mitchell The School-Spokane,Spokane Valley,WA,1,3,13.0,,,,,,,,,0.0,239.0,0.8243,0.0209,0.0544,0.0084,0.0335,0.0084,0.046,0.0,0.0042,0.2887,,12532.0,0.3744,,0.8636,,0.8,0.5579999999999999,0.3473,11667.0,129.52761740000003,,,0.712012,,,12532.0,
3393,East Stroudsburg University of Pennsylvania,East Stroudsburg,PA,3,1,13.0,455.0,490.0,,20.0,19.0,20.0,,946.0,0.0,6109.0,0.6323,0.0927,0.101,0.0144,0.0021,0.0025,0.0201,0.0054,0.1295,0.1062,16638.0,,0.3029,0.7128,,0.1739,,0.65,0.0863,23955.0,265.9496078,0.872852234,0.566436416,,42900.0,0.64696312,16638.0,1.0
5996,Ulster County BOCES-Practical Nursing Program,Port Ewen,NY,1,1,23.0,,,,,,,,,0.0,127.0,0.6614,0.2205,0.0945,0.0157,0.0,0.0,0.0079,0.0,0.0,0.2677,17293.0,,0.595,,0.75,,0.5,0.7355,0.6299,9500.0,105.469475,0.640718563,,0.6615210260000001,39000.0,0.708609283,17293.0,1.0
3963,Little Big Horn College,Crow Agency,MT,2,1,43.0,,,,,,,,,0.0,309.0,0.0129,0.0065,0.0032,0.0032,0.9579,0.0,0.0032,0.0129,0.0,0.1392,9955.0,,0.5604,,0.5319,,0.45,0.0,0.4529,,,,,0.290496648,11800.0,0.151999995,9955.0,0.0
5856,Toni & Guy Hairdressing Academy-Colorado Springs,Colorado Springs,CO,1,3,11.0,,,,,,,,,0.0,49.0,0.6939,0.0,0.2245,0.0204,0.0204,0.0,0.0408,0.0,0.0,0.0,,18994.0,0.4769,,0.8,,,0.4692,0.2449,13000.0,144.32665,0.719745223,,0.807713846,,0.316455692,18994.0,0.0
4914,Syracuse University,Syracuse,NY,3,2,12.0,560.0,595.0,575.0,26.0,25.0,26.0,9.0,1158.0,0.0,14738.0,0.5567,0.0894,0.1076,0.0807,0.0071,0.0005,0.0257,0.0936,0.0387,0.0368,,28912.0,0.2677,0.919,,0.7,,0.5699,0.0353,27000.0,299.75535,0.925550772,0.813727408,,56600.0,0.782443941,28912.0,1.0
1449,Carolinas College of Health Sciences,Charlotte,NC,2,1,11.0,,,,,,,,,0.0,445.0,0.7371,0.0787,0.0292,0.027000000000000003,0.0045,0.0045,0.0315,0.0,0.0876,0.818,,,0.213,,0.3333,,0.6667,0.5852,0.5612,14250.0,158.2042125,0.8544600940000001,,0.799993333,47300.0,0.773006141,,1.0
626,Professional Hands Institute,Miami,FL,1,3,11.0,,,,,,,,,0.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9410.0,0.8211,,0.9474,,,0.7737,0.8684,5821.0,64.62503305,0.701799486,,0.3466,,,9410.0,
1890,Interactive Learning Systems-Pasadena,Pasadena,TX,1,3,21.0,,,,,,,,,0.0,30.0,0.0333,0.0667,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9682.0,0.3235,,0.6667,,,0.1176,0.6333,6115.0,67.88903575,,,0.746038095,22900.0,0.382300884,9682.0,0.0
5759,Brevard College,Brevard,NC,3,2,31.0,470.0,480.0,,20.0,19.0,19.0,,950.0,0.0,700.0,0.7529,0.0986,0.0029,0.0057,0.01,0.0,0.0229,0.0614,0.0457,0.0157,,19166.0,0.4155,0.5662,,1.0,,0.6872,0.0514,27000.0,299.75535,0.824242424,0.370319395,,31100.0,0.414285719,19166.0,0.0
3558,Northampton County Area Community College,Bethlehem,PA,2,1,21.0,,,,,,,,,0.0,10114.0,0.6308,0.1119,0.1865,0.0206,0.0032,0.002,0.0198,0.01,0.0153,0.54,6052.0,,0.4036,,0.6252,,0.4227,0.233,0.339,12737.0,141.4068109,0.65625,,0.265990271,32500.0,0.497409314,6052.0,0.0
2941,Minnesota School of Business-Brooklyn Center,Brooklyn Center,MN,2,3,21.0,,,,,,,,,0.0,162.0,0.284,0.2963,0.037000000000000005,0.1543,0.0185,0.0,0.0309,0.0,0.179,0.4012,,17145.0,0.7538,,,0.0,,0.7917,0.6805,31061.5,344.84632610000006,0.621832669,0.298671429,,35700.0,0.565576613,17145.0,0.0
6113,Bevill State Community College,Jasper,AL,2,1,32.0,,,,,,,,,0.0,3212.0,0.8032,0.1541,0.014,0.0044,0.0025,0.0,0.0075,0.0,0.0143,0.4384,8303.0,,0.5844,,0.581,,0.3603,0.0,0.3275,,,,,0.29240035600000003,25900.0,0.447520941,8303.0,0.0
1413,Platt College-San Diego,San Diego,CA,2,3,11.0,,,,,,,,,0.0,369.0,0.3767,0.1084,0.2547,0.0949,0.0136,0.0,0.0732,0.0136,0.065,0.0,,35757.0,0.4649,,,,,0.4213,0.6081,22993.5,255.2749867,0.6958333329999999,0.6874875,,35300.0,0.623595476,35757.0,1.0
3375,Western Pennsylvania Hospital School of Nursing,Pittsburgh,PA,1,2,11.0,,,,,,,,,0.0,95.0,0.8737,0.0632,0.0105,0.0105,0.0105,0.0,0.0316,0.0,0.0,0.0,,14536.0,0.3803,,1.0,,,0.6479,0.3263,15623.0,173.4473272,0.840707965,,0.741909677,49500.0,0.780487776,14536.0,1.0
2457,Ross Medical Education Center-Kentwood,Kentwood,MI,1,3,21.0,,,,,,,,,0.0,176.0,0.5795,0.1761,0.1932,0.0114,0.0,0.0,0.0398,0.0,0.0,0.0,,16402.0,0.5408,,0.7759,,,0.4762,0.4943,9500.0,105.469475,0.48215586299999996,,0.746130684,23000.0,0.40625,16402.0,0.0
1685,Oliver Finley Academy of Cosmetology,Boise,ID,1,3,21.0,,,,,,,,,0.0,192.0,0.9063,0.0052,0.0781,0.0,0.0,0.0,0.0104,0.0,0.0,0.0,,13841.0,0.551,,0.7568,,,0.6656,0.3906,6211.0,68.95483255,0.567567568,,0.9646,,,13841.0,
3035,Kaplan College-Chula Vista,Chula Vista,CA,1,3,21.0,,,,,,,,,0.0,299.0,0.0736,0.0769,0.7358,0.0635,0.0,0.0334,0.0,0.0,0.0167,0.0,,22140.0,0.5232,,0.7821,,,0.5374,0.4147,9500.0,105.469475,0.623622047,,0.8072,35300.0,0.629310369,22140.0,1.0
951,Moody Bible Institute,Chicago,IL,3,2,11.0,,,,,,,,,0.0,3019.0,0.6161,0.0397,0.0474,0.0222,0.002,0.0023,0.0166,0.0762,0.1775,0.203,,19053.0,0.2682,0.7775,,0.55,,0.0,0.2755,,,,0.7458225270000001,,,,19053.0,
818,ITT Technical Institute-West Palm Beach,West Palm Beach,FL,2,3,21.0,,,,,,,,,0.0,274.0,0.3175,0.4197,0.1788,0.0146,0.0073,0.0,0.0219,0.0,0.0401,0.1971,,22001.0,0.6536,,,,,0.8301,0.7409,25833.5,286.80480869999997,0.394119686,,,,,22001.0,
3491,Northeast State Community College,Blountville,TN,2,1,41.0,,,,,,,,,0.0,5052.0,0.8947,0.0327,0.0176,0.0036,0.0057,0.0,0.0113,0.0016,0.0329,0.3884,6658.0,,0.518,,0.5632,,0.404,0.2299,0.3796,9000.0,99.91845,0.5506097560000001,,0.20916395699999998,26100.0,0.396179914,6658.0,0.0
1250,National Louis University,Chicago,IL,3,2,11.0,,,,,,,,,0.0,1393.0,0.2441,0.407,0.2513,0.0215,0.0043,0.0072,0.0108,0.0065,0.0474,0.4372,,19668.0,0.487,0.7222,,0.5714,,0.6637,0.7898,19500.0,216.489975,0.739100346,0.287362069,,43700.0,0.753390849,19668.0,1.0
571,University of Houston-Victoria,Victoria,TX,3,1,13.0,440.0,469.0,,19.0,17.0,19.0,,903.0,0.0,2879.0,0.4022,0.1657,0.3109,0.0705,0.0024,0.0024,0.0233,0.0149,0.0076,0.4915,9766.0,,0.4369,0.4781,,0.2222,,0.4932,0.5579999999999999,16844.0,187.00293019999998,0.8292682929999999,,,39300.0,0.733333349,9766.0,1.0
2195,Strayer University-Florida,Tampa,FL,3,3,21.0,,,,,,,,,0.0,2004.0,0.2121,0.4082,0.235,0.0125,0.0035,0.0015,0.0289,0.0055,0.0928,0.8553,,27410.0,0.6993,0.4286,,0.3137,,0.7772,0.8549,39499.5,438.52542400000004,0.44477491700000005,,,51700.0,0.722576857,27410.0,1.0
2880,Durham Beauty Academy,Durham,NC,1,3,12.0,,,,,,,,,0.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26250.0,0.5085,,0.3333,,,0.5593,0.4,15572.0,172.8811226,0.220588235,,0.436288235,,0.156862751,26250.0,0.0
2618,Northwest Technical Institute,Springdale,AR,1,1,13.0,,,,,,,,,0.0,252.0,0.7381,0.0238,0.1865,0.0357,0.0079,0.0079,0.0,0.0,0.0,0.0317,7077.0,,0.2137,,0.3063,,0.1,0.0,0.4127,,,,,0.6975349890000001,27800.0,0.51219511,7077.0,0.0
5875,CDA Technical Institute,Jacksonville,FL,1,3,11.0,,,,,,,,,0.0,375.0,0.8747,0.0293,0.0853,0.0,0.0027,0.0,0.008,0.0,0.0,0.0,,26497.0,0.4588,,,,,0.7143,0.5067,7307.0,81.12267935,0.81671159,,0.935485608,,,26497.0,
3485,Universal Technical Institute - Dallas Fort Worth,Irving,TX,1,3,12.0,,,,,,,,,0.0,1006.0,0.4026,0.1193,0.3668,0.0209,0.004,0.002,0.0586,0.0,0.0258,0.0,,18764.0,0.5083,,0.6908,,,0.6812,0.3201,16813.0,186.6587667,0.600071672,,0.5238,,,18764.0,
4301,Professional Careers Institute,Houston,TX,1,3,11.0,,,,,,,,,0.0,93.0,0.1183,0.6344,0.1935,0.0108,0.0,0.0108,0.0108,0.0,0.0215,0.0,,,0.4282,,,,,0.3437,0.5914,8181.0,90.82587105,0.32094594600000004,,0.700403113,,,,
1531,Adult and Continuing Education-BCTS,Hackensack,NJ,1,1,21.0,,,,,,,,,0.0,105.0,0.4286,0.1905,0.3333,0.0381,0.0095,0.0,0.0,0.0,0.0,0.0,15875.0,,0.3208,,0.7937,,,0.4151,0.5714,3500.0,38.857175,0.627118644,,0.946821809,,,15875.0,
206,Fortis Institute-Miami,Miami,FL,1,3,21.0,,,,,,,,,0.0,130.0,0.0308,0.1615,0.7846,0.0077,0.0,0.0,0.0077,0.0,0.0077,0.0,,9691.0,0.6831,,0.6667,,,0.6543,0.5769,9500.0,105.469475,0.477781605,,0.6366854439999999,23200.0,0.436151087,9691.0,0.0
862,Trend Setters' Academy of Beauty Culture-Louisville,Louisville,KY,1,3,11.0,,,,,,,,,0.0,194.0,0.5206,0.3351,0.0,0.1443,0.0,0.0,0.0,0.0,0.0,0.232,,9593.0,0.8451,,0.225,,0.5294,0.7324,0.4742,6336.0,70.34258879999999,0.36065573799999995,,,15000.0,0.094202898,9593.0,0.0
4772,Inter American University of Puerto Rico-Fajardo,Fajardo,PR,3,2,23.0,,,,,,,,,0.0,2159.0,0.0009,0.0,0.9991,0.0,0.0,0.0,0.0,0.0,0.0,0.1542,,5311.0,0.8613,0.7617,,0.375,,0.2076,0.2506,8500.0,94.367425,0.48089707600000003,0.233274079,,20000.0,0.230852321,5311.0,0.0
3344,Casal Aveda Institute,Austintown,OH,1,3,21.0,,,,,,,,,0.0,156.0,0.8077,0.0962,0.0513,0.0,0.0,0.0,0.0449,0.0,0.0,0.3782,,9827.0,0.5938,,1.0,,0.7143,0.6055,0.25,10250.0,113.7960125,0.646464646,,0.76442562,,0.303797454,9827.0,0.0
3186,Franciscan School of Theology,Oceanside,CA,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2623,West Michigan College of Barbering and Beauty,Kalamazoo,MI,1,3,13.0,,,,,,,,,0.0,87.0,0.3103,0.5517,0.1034,0.0,0.0,0.0,0.0345,0.0,0.0,0.8276,,1529.0,0.6389,,0.75,,0.8065,0.0,0.4368,,,,,0.6478732389999999,16600.0,0.137254909,1529.0,0.0
3544,Bellus Academy,Manhattan,KS,1,3,13.0,,,,,,,,,0.0,216.0,0.7917,0.08800000000000001,0.0694,0.0046,0.0,0.0,0.0463,0.0,0.0,0.1481,,18020.0,0.4049,,0.8333,,0.6667,0.5092,0.3565,9500.0,105.469475,0.75,,,,,18020.0,
1598,Academy of Hair Design-Grenada,Grenada,MS,1,3,33.0,,,,,,,,,0.0,40.0,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5857.0,0.4576,,0.6667,,,0.0,0.425,,,0.36065573799999995,,0.9697060609999999,16100.0,0.190476194,5857.0,0.0
3428,Westwood College-Inland Empire,Upland,CA,3,3,21.0,,,,,,,,,0.0,979.0,0.1256,0.0541,0.239,0.0184,0.001,0.001,0.0541,0.0,0.5066,0.2789,,22329.0,0.8333,0.6667,,0.0,,0.7995,0.3984,38747.5,430.1766824,0.47141529200000004,0.355382353,,35000.0,0.544390082,22329.0,0.0
1524,ATA Career Education,Spring Hill,FL,1,3,22.0,,,,,,,,,0.0,228.0,0.5439,0.1009,0.1579,0.0044,0.0,0.0,0.0044,0.0,0.1886,0.0,,18158.0,0.8051,,1.0,,,0.9744,0.5614,17139.0,190.27803500000002,0.43252595200000005,,0.705843697,,0.503546119,18158.0,0.0
1462,St Philip's College,San Antonio,TX,2,1,11.0,,,,,,,,,0.0,7898.0,0.2535,0.1146,0.5577,0.0258,0.0019,0.0013,0.0304,0.0051,0.0097,0.7986,4412.0,,0.3204,,0.4957,,0.3312,0.0759,0.4119,10500.0,116.571525,0.577089337,,0.07342887,28800.0,0.478630126,4412.0,0.0
2588,Jenny Lea Academy of Cosmetology,Harlan,KY,1,3,33.0,,,,,,,,,0.0,26.0,0.9615,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923,,5137.0,0.3514,,0.9231,,0.75,0.0,0.3846,8272.0,91.83615759999999,0.49714285700000005,,0.647058824,,,5137.0,
